19.70633; 51.41183; Biedronka; PL-Piotrkow Trybunalski; ul. Wolborska;
14.56193; 52.34861; Biedronka; PL-Slubice; ul. Kosciuszki 3;
20.80921; 54.24295; Biedronka; PL-Bartoszyce; Warszawska 29 (pon-sob 7-21 ndz 9-18);
20.91046; 52.22824; Biedronka; PL-Warszawa-Bemowo; ul. Swietlikow 9;
16.70264; 51.26820; Biedronka; PL-Brzeg Dolny; ul. Slowackiego 4A;
17.04423; 50.60434; Biedronka; PL-Polska;;
20.00618; 50.08788; Biedronka; PL-Polska;;
18.24393; 54.60356; Biedronka; PL-Wejherowo; ul. Rzeznicka 8;
15.93626; 51.27365; Biedronka; PL-Chojnów; ul. Kolejowa;
22.22901; 50.06520; Biedronka; PL-Lancut; Adama Mickiewicza 10;
15.70211; 51.80034; Biedronka; PL-Nowa Sol; ul. Wojska Polskiego;
19.09039; 52.64874; Biedronka; PL-Wloclawek; Barska 17 (pn-sb 8:00-21:00 ndz 10:00-18:00);
19.41215; 51.74379; Biedronka; PL-Lodz; ul. Florecistow;
14.63260; 53.38345; Biedronka; PL-Szczecin; ul. Leszczynowa 23;
17.78330; 51.89242; Biedronka; PL-Pleszew; ul. Ogrodowa;
15.56059; 51.93791; Biedronka; PL-Zielona Góra-Osiedle Pomorskie; ul. Kaszubska;
16.21021; 54.19142; Biedronka; PL-Polska;;
18.59696; 53.02005; Biedronka; PL-Torun; Szosa Chelminska 53;
21.15754; 51.39318; Biedronka; PL-Radom; ul. Prazmowskiego 17;
17.83274; 51.63863; Biedronka; PL-Ostrow Wielkopolski; ul.Mertki;
15.71315; 51.80870; Biedronka; PL-Nowa Sol; ul. Pilsudskiego;
15.21016; 52.73536; Biedronka; PL-Gorzow Wielkopolski; ul. Matejki 46;
16.86740; 52.35258; Biedronka; PL-Lubon; ul. Unijna;
18.21482; 50.09597; Biedronka; PL-Racibórz; Reymonta 16 (pon-sob 7-21 ndz 9-18);
18.50865; 54.55892; Biedronka; PL-Gdynia; Sucharskiego 2;
21.56377; 53.07354; Biedronka; PL-Ostroleka; ul. Sienkiewicza 53;
18.20470; 50.08469; Biedronka; PL-Racibórz; Slowackiego Juliusza 58 (pon-sob 8-21 ndz 10-18);
17.20215; 52.80763; Biedronka; PL-Wagrowiec; ul. Bydgoska 9;
19.15203; 50.27792; Biedronka; PL-Sosnowiec; Klimontowska 8 (pon-sob 7-21 ndz 7-20;48 322 669 512
22.71175; 50.52453; Biedronka; PL-Bilgoraj; ul. Kosciuszki/Krzeszowska;
19.40090; 53.25252; Biedronka; PL-Brodnica; ul. Mazurska (pon-sob 7-21 ndz 9-21);
16.53873; 51.66990; Biedronka; PL-Gora; ul. Dworcowa;
17.10110; 54.47012; Biedronka; PL-Polska;;
15.52830; 52.87572; Biedronka; PL-Strzelce Krajenskie; Gorzowska 4a (pon-sob 8-21 ndz 10-18);
22.70882; 52.21271; Biedronka; PL-Losice; Pilsudskiego 15;
23.15251; 53.13701; Biedronka; PL-Bialystok; ul. Zabia 20;
15.30359; 51.61852; Biedronka; PL-Zagan; Os. XXX-Lecia 88c (pon-sob 7-21 ndz 9-18;48 683 770 224
18.66216; 53.02877; Biedronka; PL-Torun; Lyskowskiego Ignacego 24 (pon-sob 8-21 ndz 10-18);
16.64453; 51.33913; Biedronka; PL-Wolów; Ludowa 3 (pon-sob 7-21 ndz 9-17;48 713 894 498
19.01718; 50.28365; Biedronka; PL-Polska;;
18.20357; 50.97323; Biedronka; PL-Kluczbork;;
22.57221; 51.23500; Biedronka; PL-Lublin; ul. Wolska;
14.96861; 50.90321; Biedronka; PL-Polska;;
21.00103; 53.56071; Biedronka; PL-Szczytno; ul. Zeromskiego 18;
17.51785; 51.95619; Biedronka; PL-Jarocin; ul. Wojska Polskiego;
18.60660; 53.02844; Biedronka; PL-Polska;;
18.49323; 50.01539; Biedronka; PL-Wodzislaw Slaski; ul. Marklowicka;
21.43163; 52.58922; Biedronka; PL-Wyszków; Serocka 36;
18.95687; 51.60162; Biedronka; PL-Zdunska Wola; Dluga;
21.45100; 49.72784; Biedronka; PL-Polska;;
19.56910; 53.59061; Biedronka; PL-Ilawa; Wyszynskiego 6 (pon-sob 7-21 ndz 9-18;48 896 486 349
20.80715; 54.25867; Biedronka; PL-Polska;;
16.46314; 53.04023; Biedronka; PL-Trzcianka; ul. Wiosny Ludów 6;
15.47715; 51.94327; Biedronka; PL-Polska;;
20.44306; 52.05161; Biedronka; PL-Zyrardow; ul. 1 Maja;
19.07210; 52.65525; Biedronka; PL-Wloclawek; Zielony Rynek 5 (pn-sb 8:00-21:00 ndz 10:00-18:00);
18.71564; 50.52988; Biedronka; PL-Polska;;
16.59268; 51.83174; Biedronka; PL-Leszno; ul. 17 Stycznia;
18.68093; 53.02684; Biedronka; PL-Torun; ul. Dziewulskiego 43;
17.12579; 53.02648; Biedronka; PL-Szamocin; Osiedle Smolary 2;
19.56179; 50.27853; Biedronka; PL-Olkusz; Krakowska 9;48 327 543 950
16.96287; 51.13995; Biedronka; PL-Wroclaw; ul. Dokerska;
18.45090; 53.40826; Biedronka; PL-Swiecie; Duzy Rynek 13;
16.97338; 51.13291; Biedronka; PL-Wroclaw; Kolista;
21.39907; 50.06181; Biedronka; PL-Debica; Al. Jana Pawla II (pon-sob 7-21 ndz 9-18;48 146 814 040
19.15791; 50.21542; Biedronka; PL-Myslowice; Brzeczkowicka 2d (pon-sob 8-21 ndz 10-18);
19.68106; 54.35808; Biedronka; PL-Frombork; Mickiewicza 3;
19.01494; 50.30044; Biedronka; PL-Siemianowice Slaskie; Wróbla 2 (pon-sob 8-21 ndz 10-18);
19.51631; 49.87829; Biedronka; PL-Polska;;
20.06684; 49.98276; Biedronka; PL-Wieliczka; Slowackiego 12 (pon-sob 7-21 ndz 9-18;48 122 881 788
18.00340; 50.08530; Biedronka; PL-Kietrz; Polna;
21.19088; 52.32659; Biedronka; PL-Polska;;
19.83559; 49.98137; Biedronka; PL-Skawina; Przemyslowa 6;
22.06227; 53.61043; Biedronka; PL-Biala Piska; ul. Slowackiego;
15.49568; 52.59488; Biedronka; PL-Skwierzyna; ul. 2 Lutego 9;
14.57049; 53.43706; Biedronka; PL-Szczecin; ul. Dubois St. 5;
19.12781; 50.23660; Biedronka; PL-Myslowice; Mikolowska 42d (pon-sob 8-21 ndz 10-18);
21.38246; 50.92600; Biedronka; PL-Ostrowiec Swietokrzyski; Traugutta 5 (pon-sob 7-21 ndz 9-16;48 412 653 160
18.50970; 54.52800; Biedronka; PL-Gdynia; Morska 70a (pon-sob 8-21 ndz 10-18);
15.80688; 53.53216; Biedronka; PL-Drawsko Pomorskie; Torunska 4 (pon-sob 8-21 ndz 10-18);
22.28528; 52.16654; Biedronka; PL-Polska;;
21.08067; 51.04183; Biedronka; PL-Polska;;
19.71962; 52.54652; Biedronka; PL-Plock; ul. Otolinska 8;
17.05283; 51.10241; Biedronka; PL-Wroclaw; ul. Traugutta;
15.83267; 52.83924; Biedronka; PL-Drezdenko; pl. Wilenski;
17.28569; 50.94375; Biedronka; PL-Olawa; ul. Kilinskiego;
19.08137; 49.82236; Biedronka; PL-Polska;;
18.42578; 50.07412; Biedronka; PL-Rydultowy; Obywatelska 26 (pon-sob 7-21 ndz 9-17;48 324 577 612
19.06947; 50.30786; Biedronka; PL-Czeladz; ul. Boleslawa i Wladyslawa Dehnelow;
21.01622; 52.14791; Biedronka; PL-Warszawa-Ursynow; ul. Giewont 21;
14.54294; 53.48190; Biedronka; PL-Polska;;
21.38186; 50.94240; Biedronka; PL-Ostrowiec Swietokrzyski; Sienkiewicza 38 (pon-sob 7-21 ndz 9-16;48 412 655 820
18.46461; 50.01009; Biedronka; PL-Wodzislaw Slaski; 26 Marca 5 (pn-sb 8:00-21:00 ndz 10:00-18:00;48 324 552 290
23.15362; 53.14555; Biedronka; PL-Bialystok; ul. Radzyminska 12;
14.96152; 50.90225; Biedronka; PL-Bogatynia; ul. II Armii Wojska Polskiego;
19.35201; 51.66992; Biedronka; PL-Pabianice; Traugutta Romualda gen. 14;
20.63204; 52.10273; Biedronka; PL-Grodzisk Maz.; ul. Sienkiewicza 15;
19.96267; 53.70121; Biedronka; PL-Ostroda; ul. Stapinskiego 13;
18.63492; 54.23172; Biedronka; PL-Polska;;
19.21314; 49.88164; Biedronka; PL-Polska;;
18.58057; 49.94368; Biedronka; PL-Polska;;
17.02102; 54.46370; Biedronka; PL-Slupsk; ul. Przemyslowa;
17.62138; 50.64170; Biedronka; PL-Niemodlin; Rynek 2 (pon-sob 8-21 ndz 10-18);
17.13394; 51.14599; Biedronka; PL-Wroclaw; Kielczowska 68;
18.73467; 50.29292; Biedronka; PL-Gliwice; Beskidzka 22 (pon-sob 8-21 ndz 10-18);
19.42779; 51.73897; Biedronka; PL-Polska;;
15.69041; 50.86410; Biedronka; PL-Jelenia Góra; Krosnienska 413;
21.77830; 54.04692; Biedronka; PL-Gizycko; 1 Maja 38 (pn-sb 8:00-21:00 ndz 10:00-18:00);
21.05685; 52.24730; Biedronka; PL-Warszawa-Praga Poludnie; ul. Grochowska 338/340;
16.93036; 52.44273; Biedronka; PL-Poznan-Stare Miasto; ul. Polabska 1;
16.98994; 52.44610; Biedronka; PL-Kozieglowy; Piaskowa;
17.74143; 54.53733; Biedronka; PL-Lebork; Legionów Polskich 34a (pon-sob 7-21 ndz 9-18;48 598 633 229
17.33968; 50.46465; Biedronka; PL-Nysa; ul. Prusa 9a;
17.82613; 50.20356; Biedronka; PL-Glubczyce; Plac 1-go Maja 1 (pon-sob 7-21 ndz 9-15;48 774 852 433
19.69114; 49.46904; Biedronka; PL-Polska;;
18.65970; 54.34127; Biedronka; PL-Polska;;
20.21539; 50.04562; Biedronka; PL-Niepolomice; Akacjowa 8g (pon-sob 8-21 ndz 10-18);
15.74547; 50.90355; Biedronka; PL-Polska;;
17.94184; 50.68243; Biedronka; PL-Opole; Oleska 104;
19.00603; 50.11498; Biedronka; PL-Tychy; ul. Wejchertow;
17.95850; 50.47151; Biedronka; PL-Krapkowice; Slowackiego 2 (pn-sb 8:00-21:00 ndz 10:00-18:00);
22.62236; 51.77862; Biedronka; PL-Radzyn Podlaski; ul. Lubelska 3;
14.59861; 53.36883; Biedronka; PL-Szczecin; ul. Karpia 1;
16.41225; 54.42299; Biedronka; PL-Darlowo; ul. Powstanców Warszawy 1-3;
14.83161; 52.34663; Biedronka; PL-Rzepin; ul. Slubicka;
21.99942; 50.03575; Biedronka; PL-Rzeszow; ul. Zygmuntowska;
15.33238; 50.90874; Biedronka; PL-Polska;;
19.45161; 51.07049; Biedronka; PL-Radomsko; Przedborska 37;
22.87040; 52.42826; Biedronka; PL-Siemiatycze; ul. Nadrzeczna 1;
15.89976; 53.29119; Biedronka; PL-Polska;;
16.95098; 52.39291; Biedronka; PL-Poznan-Nowe Miasto; Osiedle Jagiellonskie 14;
16.81421; 52.64416; Biedronka; PL-Oborniki; ul. Powstancow Wlkp. 20;
18.89068; 50.34971; Biedronka; PL-Bytom; Kazimierza Pulaskiego 65 (pon-sob 7-21 ndz 9-18;48 322 813 601
21.57428; 53.07532; Biedronka; PL-Polska;;
20.48107; 50.27484; Biedronka; PL-Kazimierza Wielka; Kolejowa 27b;
22.67528; 50.02295; Biedronka; PL-Polska;;
14.99994; 51.15705; Biedronka; PL-Zgorzelec; ul. Iwaszkiewicza;
18.58926; 53.03172; Biedronka; PL-Torun; Szosa Chelminska 164 (pon-sob 7-21 ndz 9-18;48 566 583 721
19.41416; 50.48519; Biedronka; PL-Zawiercie; ul. Obroncow Poczty Gdanskiej;
15.98099; 54.00354; Biedronka; PL-Bialogard; ul. Drzymaly;
14.86483; 52.92367; Biedronka; PL-Myslibórz; Niedzialkowskiego 4 (pon-sob 7-21 ndz 9-18;48 957 473 340
20.71393; 49.43123; Biedronka; PL-Piwniczna-Zdrój; Wegierska;
19.76088; 50.38845; Biedronka; PL-Polska;;
18.69376; 54.17401; Biedronka; PL-Polska;;
18.65814; 50.29672; Biedronka; PL-Gliwice; Kozielska 2;
22.12995; 50.37271; Biedronka; PL-Polska;;
20.93916; 52.32523; Biedronka; PL-Warszawa-Tarchomin; ul. Swiatowida;
18.26969; 52.80333; Biedronka; PL-Inowroclaw; ul. Torunska;
19.43447; 51.07332; Biedronka; PL-Radomsko; ul. Krasickiego 5;
18.77455; 50.14484; Biedronka; PL-Polska;;
21.09694; 52.22641; Biedronka; PL-Warszawa-Praga Poludnie; ul. Zlotej Wilgi 2;
23.19332; 53.13484; Biedronka; PL-Bialystok; Piastowska 25;
21.46343; 50.28829; Biedronka; PL-Mielec; ul. Warnenczyka;
18.49298; 54.56250; Biedronka; PL-Gdynia; Romanowskiego;
16.89536; 52.36730; Biedronka; PL-Poznan-Swierczewo; Jesionowa 16 (pon-sob 7-21 ndz 9-18);
16.68903; 53.70995; Biedronka; PL-Szczecinek; Bohaterów Warszawy 31-35;
22.32446; 49.47328; Biedronka; PL-Lesko; Bieszczadzka 4 (pn-sb 8:00-21:00 ndz 9:00-20:00);
18.93575; 53.72997; Biedronka; PL-Kwidzyn; Slowackiego 4 (pon-sob 7-21 ndz 9-18;48 552 796 316
18.05652; 53.12400; Biedronka; PL-Bydgoszcz-Bartodzieje; ul. Leczycka 24/28;
18.41767; 54.44297; Biedronka; PL-Chwaszczyno; ul. Oliwska 139;
14.98354; 51.77948; Biedronka; PL-Lubsko; ul. XX-lecia;
19.34051; 50.57740; Biedronka; PL-Myszków; Sikorskiego 18a (pon-sob 7-21 ndz 9-18;48 343 134 733
18.72859; 53.46628; Biedronka; PL-Grudziadz; Sniadeckich 68 (pon-ndz 7-21 ndz 9-20;48 564 632 299
18.45778; 54.07249; Biedronka; PL-Skarszewy; Tczewska;
19.67377; 51.41594; Biedronka; PL-Piotrkow Trybunalski; ul. Wojska Polskiego 110;
17.81323; 52.31136; Biedronka; PL-Strzalkowo; Al. Wyszynskiego 34;
19.64045; 50.13255; Biedronka; PL-Krzeszowice; Kosciuszki;
18.34999; 54.60135; Biedronka; PL-Reda; ul. Gdanska;
21.29625; 49.97894; Biedronka; PL-Pilzno; ul. Bujnowskiego;
15.82203; 51.72694; Biedronka; PL-Polska;;
18.67026; 50.28133; Biedronka; PL-Gliwice; ul. Zwirki i Wigury 62;
14.55470; 53.46124; Biedronka; PL-Szczecin; Kresowa 1;
14.55277; 53.54523; Biedronka; PL-Police; Glowackiego Bartosza 10 (pon-sob 7-21 ndz 9-18;48 914 240 880
17.04423; 53.35781; Biedronka; PL-Zlotow; ul. Norwida;
18.53252; 54.54872; Biedronka; PL-Gdynia; Bosmanska 45 (pon-sob 7-21 ndz 9-20);
15.59748; 51.74866; Biedronka; PL-Polska;;
16.66974; 53.71924; Biedronka; PL-Szczecinek; Polna 55 (pon-sob 7-21 ndz 9-14;48 943 725 692
16.06929; 51.65385; Biedronka; PL-Glogów; Gwiazdzista 1a (pon-sob 8-21 ndz 10-18);
18.64070; 49.74802; Biedronka; PL-Cieszyn; Kolejowa;
17.87419; 52.29407; Biedronka; PL-Slupca; Os. Niepodleglosci 19 (pon-sob 7-21 ndz 9-18;48 632 771 687
19.40275; 51.79472; Biedronka; PL-Zabieniec; ul. Bielicowa;
21.60614; 53.09758; Biedronka; PL-Ostroleka-Wojciechowice; I Armii Wojska Polskiego (61);
16.54992; 50.54891; Biedronka; PL-Polska;;
17.49109; 54.17033; Biedronka; PL-Bytow; ul. Wojska Polskiego;
19.13370; 51.58785; Biedronka; PL-Lask; Jana Pawla II 7;48 436 762 332
17.03283; 51.09630; Biedronka; PL-Wroclaw; ul. Sucha;
20.89875; 52.23617; Biedronka; PL-Warszawa-Bemowo; Szobera 3a (pon-sob 7-21 ndz 9-20;48 226 652 148
18.56227; 54.43237; Biedronka; PL-Sopot; Al. Niepodleglosci 691;
14.82655; 52.35009; Biedronka; PL-Rzepin; Boleslawa Chrobrego 31;
19.13709; 49.72634; Biedronka; PL-Polska;;
20.70844; 52.42922; Biedronka; PL-Nowy Dwór Mazowiecki; Mazowiecka 15 (pon-sob 7-21 ndz 9-20;48 227 754 016
20.29028; 52.81868; Biedronka; PL-Glinojeck; Poludniowa;
16.90963; 51.29575; Biedronka; PL-Oborniki Slaskie; ul. Wroclawska;
22.22731; 52.40758; Biedronka; PL-Sokolów Podlaski; Kolejowa 1 (pn-sb 8:00-21:00 ndz 10:00-18:00);
20.01008; 50.07919; Biedronka; PL-Kraków; II Pulku Lotniczego 1 (pn-sb 8:00-21:00 ndz 10:00-18:00);
15.77238; 53.77275; Biedronka; PL-Swidwin; Wojska Polskiego 29 (pon-sob 7-21 ndz 9-18;48 943 656 146
20.02770; 50.08448; Biedronka; PL-Kraków; Os. Jagiellonskie 19 (pon-sob 7-21 ndz 9-18;48 126 471 443
19.09333; 50.26348; Biedronka; PL-Katowice; Ks. Bpa. Bednorza 2a-6 (pon-sob 8-21 ndz 10-18);
21.99714; 50.05105; Biedronka; PL-Polska;;
18.72897; 50.28651; Biedronka; PL-Gliwice-Sosnica; Jednosci 8;
16.86908; 52.41200; Biedronka; PL-Poznan; Bulgarska;
18.45216; 51.06145; Biedronka; PL-Praszka; Kopernika 4 (pon-sob 7-21 ndz 9-18);
15.94721; 51.26772; Biedronka; PL-Chojnów; ul. Legnicka;
19.93955; 50.04094; Biedronka; PL-Krakow-Podgorze; ul. Krasickiego 30;
16.98769; 52.75076; Biedronka; PL-Rogozno; ul. Przemyslawa II 7;
21.65348; 51.15479; Biedronka; PL-Polska;;
15.03125; 53.31529; Biedronka; PL-Stargard Szczecinski; ul. Armii Krajowej 2b;
16.76116; 52.14280; Biedronka; PL-Polska;;
19.34111; 50.48777; Biedronka; PL-Poreba; Ludowego Wojska Polskiego 5a;
17.03243; 51.06277; Biedronka; PL-Polska;;
15.54447; 51.56445; Biedronka; PL-Szprotawa; ul.Kosciuszki;
21.79806; 49.87020; Biedronka; PL-Strzyzów; ul. Witosa 17 (pon-sob 7-21 ndz 9-18;48 172 761 076
21.75280; 49.68704; Biedronka; PL-Krosno; Skladowa 1 (pn-sb 8:00-21:00 ndz 10:00-18:00);
22.06453; 50.57012; Biedronka; PL-Stalowa Wola; Al. Jana Pawla II 13 (pon-sob 7-21 ndz 9-18;48 158 431 046
17.59360; 50.32196; Biedronka; PL-Polska;;
14.54330; 53.42955; Biedronka; PL-Szczecin; ul. Wojska Polskiego 31;
22.29650; 51.17560; Biedronka; PL-Polska;;
18.42330; 54.55922; Biedronka; PL-Rumia; Dabrowskiego 76;
19.46400; 50.26863; Biedronka; PL-Bukowno; ul. Kolejowa (pon-sob 7-21 ndz 9-20);
18.28355; 50.51129; Biedronka; PL-Polska;;
20.40703; 51.19255; Biedronka; PL-Konskie; ul. Warszawska 13;
16.36346; 51.27796; Biedronka; PL-Prochowice; Kochanowskiego;
21.04259; 52.25021; Biedronka; PL-Warszawa-Praga Polnoc; ul. Targowa 24;
22.71855; 50.53716; Biedronka; PL-Bilgoraj; ul. Nadstawna 56;
19.75237; 53.50642; Biedronka; PL-Lubawa; ul. Biblii Gutenberga;
21.27441; 50.42943; Biedronka; PL-Polaniec; Czarnieckiego 1 (pon-sob 7-21);
21.74380; 54.20953; Biedronka; PL-Wegorzewo; Zamkowa 2 (pon-sob 7-21 ndz 9-20;48 874 270 865
22.93997; 49.80060; Biedronka; PL-Polska;;
19.13536; 50.78213; Biedronka; PL-Czestochowa; ul. Jagiellonska 29/37;
15.55463; 51.93736; Biedronka; PL-Zielona Góra; Os. Pomorskie 5 (pon-sob 7-21 ndz 9-18);
22.97733; 50.69467; Biedronka; PL-Szczebrzeszyn; Plac Kosciuszki 30 (pon-sob 7-21 ndz 9-16;48 846 822 889
23.14274; 50.99556; Biedronka; PL-Polska;;
18.80052; 50.36434; Biedronka; PL-Gornicze; ul. Krakowska;
21.16570; 51.41833; Biedronka; PL-Radom; ul. Paderewskiego 17;
18.58399; 54.33220; Biedronka; PL-Gdansk; ul. Warszawska 59;
20.88980; 53.02556; Biedronka; PL-Przasnysz; ul. Sosnowa;
19.06394; 50.22193; Biedronka; PL-Polska;;
19.23007; 50.33172; Biedronka; PL-Dabrowa Górnicza; Kasprzaka 16 (pon-sob 7-21 ndz 8-16;48 322 602 239
18.46591; 54.47364; Biedronka; PL-Gdynia; ul. Wiczlinska 45a;
19.40045; 54.16476; Biedronka; PL-Elblag; ul. Teatralna;
16.16447; 50.76457; Biedronka; PL-Polska;;
15.11330; 52.05541; Biedronka; PL-Polska;;
22.79015; 51.98588; Biedronka; PL-Miedzyrzec Podlaski; ul. Brzeska;
19.41609; 51.85432; Biedronka; PL-Zgierz; Plac Kilinskiego 4 (pon-sob 7-20 ndz 9-15;48 427 151 338
20.00600; 51.54511; Biedronka; PL-Tomaszów Mazowiecki; Dzieci Polskich 21/23 (pon-sob 7-21 ndz 9-18;48 447 246 994
20.43110; 53.76938; Biedronka; PL-Olsztyn-Dajtki; Sielska 5;
17.61655; 54.67052; Biedronka; PL-Polska;;
17.01040; 51.08491; Biedronka; PL-Polska;;
19.00920; 49.92941; Biedronka; PL-Czechowice-Dziedzice; Weglowa 63 (pon-sob 7-21 ndz 9-18;48 327 386 010
21.76651; 54.03486; Biedronka; PL-Gizycko; ul. Kolejowa 24;
20.13392; 54.11252; Biedronka; PL-Orneta; Olsztynska 27;
17.95183; 50.65590; Biedronka; PL-Polska;;
21.46057; 49.74550; Biedronka; PL-Polska;;
16.01365; 52.87872; Biedronka; PL-Polska;;
19.42554; 54.17954; Biedronka; PL-Elblag; Królewiecka;
18.37611; 49.95562; Biedronka; PL-Polska;;
16.95085; 52.37982; Biedronka; PL-Poznan; Os. Armii Krajowej;
17.71517; 51.30356; Biedronka; PL-Syców; Kolejowa 2 (pon-sob 7-21 ndz 9-18;48 625 820 380
17.74084; 51.32062; Biedronka; PL-Polska;;
23.49804; 53.40582; Biedronka; PL-Sokolka; ul. Grodzienska 9;
18.57903; 53.01179; Biedronka; PL-Torun; ul. Mickiewicza 75a;
14.82554; 53.56228; Biedronka; PL-Goleniow; ul.Szczecinska;
17.33734; 51.03370; Biedronka; PL-Jelcz-Laskowice; ul. J. Bozka;
19.39046; 51.85489; Biedronka; PL-Zgierz; Galczynskiego Konstantego Ildefonsa 20/22a;
15.77561; 53.77219; Biedronka; PL-Swidwin; Drawska 7 (pon-sob 8-21 ndz 10-18);
18.60524; 49.94234; Biedronka; PL-Jastrzebie Zdrój; Podhalanska 1 (pon-sob 8-21 ndz 9-20);
20.38638; 52.61750; Biedronka; PL-Plonsk; Rzemieslnicza 4 (pon-sob 7-21 ndz 9-18);
18.67676; 50.28250; Biedronka; PL-Gliwice; Bojkowska 19 (pon-sob 8-21 ndz 10-18);
19.56920; 50.27000; Biedronka; PL-Olkusz; al. 1000-lecia 15 (pn-sb 8:00-21:00 ndz 10:00-18:00);
18.54359; 54.52210; Biedronka; PL-Gdynia; Plac Kaszubski 15 (pon-sob 7-21 ndz 9-18);
19.37653; 51.80082; Biedronka; PL-Lodz; ul. Szparagowa / Aleksandrowska;
18.67998; 50.30235; Biedronka; PL-Gliwice; Kolberga;
22.13777; 50.52034; Biedronka; PL-Nisko; Sandomierska 13 (pn-sb 8-21 ndz 10-18);
18.94598; 49.97643; Biedronka; PL-Polska;;
21.38942; 50.93924; Biedronka; PL-Ostrowiec Swietokrzyski; Okólna 5;
21.66515; 50.88677; Biedronka; PL-Ozarów; Plac Wolnosci 14 (pon-sob 7-21 ndz 9-16;48 158 610 946
16.59629; 51.83063; Biedronka; PL-Leszno; Okrezna 3 (pon-sob 8-21 ndz 10-18);
18.69215; 53.02842; Biedronka; PL-Torun; ul Kolankowskiego Ludwika 6b (pn-sob 7-21: niedz: sw 9-20);
14.44286; 52.95998; Biedronka; PL-Polska;;
21.92159; 53.41267; Biedronka; PL-Kolno; Wojska Polskiego 46 (pon-sob 7-21 ndz 8-14;48 862 784 510
18.66281; 54.34732; Biedronka; PL-Gdansk; ul. Dlugie Ogrody 14;
17.95728; 53.13685; Biedronka; PL-Bydgoszcz; Flisacka 2;
19.92771; 50.09425; Biedronka; PL-Krakow-Pradnik Bialy; ul. Pachonskiego 8;
14.65466; 53.36857; Biedronka; PL-Szczecin; ul. Pomaranczowa 9;
18.44470; 53.34779; Biedronka; PL-Polska;;
21.24662; 52.11820; Biedronka; PL-Otwock-Swider; Kollataja (pon-sob 7-21 ndz 9-15;48 227 889 514
23.25936; 50.72176; Biedronka; PL-Polska;;
20.83046; 51.05078; Biedronka; PL-Suchedniów; Warszawska (E77 7);
18.79052; 49.80157; Biedronka; PL-Skoczów; Fabryczna 9;
21.02192; 52.28770; Biedronka; PL-Warszawa-Targówek; ul. Wysockiego Piotra 10;
17.05104; 51.12291; Biedronka; PL-Wroclaw-Srodmiescie; ul. Nowowiejska 48;
19.92458; 50.08417; Biedronka; PL-Krakow-Pradnik Bialy; ul. Wybickiego 18;
22.35324; 53.83036; Biedronka; PL-Elk; ul. Gdanska;
17.33417; 50.47218; Biedronka; PL-Nysa; Karola Miarki 8;
21.86525; 51.56240; Biedronka; PL-Deblin; Rynek 4 (pon-sob 7-21 ndz 9-18;48 818 830 986
18.76926; 53.50051; Biedronka; PL-Grudziadz; Mieszka I 3 (pon-sob 8-21 ndz 10-18);
19.36470; 51.36298; Biedronka; PL-Belchatów; Czapliniecka 1 (pn-sb 8:00-21:00 ndz 10:00-18:00);
21.15841; 49.66177; Biedronka; PL-Gorlice; ul. Garncarska 15;
16.19196; 51.41504; Biedronka; PL-Lubin; Droga lokalna;
20.67048; 52.11891; Biedronka; PL-Milanowek; ul. Pilsudskiego 3;
16.06565; 51.50646; Biedronka; PL-Polkowice; ul. Kominka;
19.06254; 53.10478; Biedronka; PL-Polska;;
21.15812; 51.40705; Biedronka; PL-Radom; ul. Czysta 7;
21.47294; 49.75222; Biedronka; PL-Jaslo; Kazimierza Wielkiego (pon-sob 7-21 ndz 9-20);
17.59984; 52.52552; Biedronka; PL-Polska;;
19.97978; 50.84875; Biedronka; PL-Polska;;
22.07658; 53.17942; Biedronka; PL-Lomza; ul. Dworna 11;
20.48841; 53.78469; Biedronka; PL-Olsztyn; ul. Okrzei 10;
16.28462; 50.76758; Biedronka; PL-Walbrzych; al. Wyzwolenia (pon-sob 7:00-21:00 ndz 9:00-18:00;48 746 658 494
17.56926; 52.32232; Biedronka; PL-Wrzesnia; ul. Opieszyn;
18.86528; 50.43332; Biedronka; PL-Tarnowskie Gory; ul. Bytomska;
19.11480; 54.32665; Biedronka; PL-Stegna; Gdanska;
19.17386; 50.84082; Biedronka; PL-Czestochowa; ul. Redzinska 15;
22.97725; 53.83668; Biedronka; PL-Augustow; ul. Chreptowicza 15;
16.81604; 52.37142; Biedronka; PL-Plewiska; ul. Grunwaldzka;
20.48313; 53.73966; Biedronka; PL-Olsztyn; Bartaska 1 (pn-sb 8:00-21:00 ndz 10:00-18:00);
18.97611; 50.22589; Biedronka; PL-Polska;;
17.23485; 52.39838; Biedronka; PL-Kostrzyn; Wrzesinska;
19.47074; 52.43779; Biedronka; PL-Gostynin; Plocka 38 (pon-sob 7-21 ndz 10-18);
15.20743; 53.91398; Biedronka; PL-Gryfice; Rózana 12;
18.49796; 54.28354; Biedronka; PL-Lublewo Gdanskie; Wybickiego 11;
20.41257; 53.36397; Biedronka; PL-Polska;;
18.05985; 51.75184; Biedronka; PL-Kalisz; Podmiejska 32a (pon-sob 8-21 ndz 10-18);
21.58010; 52.17546; Biedronka; PL-Minsk Mazowiecki; Dabrówki 28;
14.95714; 50.90375; Biedronka; PL-Bogatynia; Dworcowa 2;
16.87960; 52.47490; Biedronka; PL-Suchy Las; ul. Nowy Rynek 6;
19.37226; 52.22983; Biedronka; PL-Kutno; ul. Grunwaldzka;
